id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on-board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
14632,Male,Loyal Customer,38,Business travel,Eco,363,5,3,1,1,5,4,5,5,1,5,5,4,1,5,0,0,yes
7626,Female,disloyal Customer,17,Business travel,Eco,767,1,1,1,3,5,1,5,5,4,5,4,1,4,5,0,0,no
58226,Female,Loyal Customer,31,Personal Travel,Eco,925,2,3,2,4,2,2,2,2,2,3,4,1,4,2,46,52,no
58217,Male,Loyal Customer,50,Personal Travel,Eco,925,0,4,0,1,3,0,3,3,3,2,5,1,5,3,0,0,yes
84611,Male,Loyal Customer,46,Business travel,Business,669,4,3,3,3,2,3,4,4,4,4,4,4,4,3,60,44,no
117707,Male,disloyal Customer,35,Business travel,Eco,1009,3,3,3,4,4,3,4,4,2,5,3,2,4,4,112,118,no
61816,Male,Loyal Customer,60,Personal Travel,Eco,1379,2,4,2,1,4,2,4,4,5,2,4,2,1,4,0,0,no
98840,Male,Loyal Customer,35,Personal Travel,Eco,444,0,4,0,3,2,0,2,2,5,4,4,4,5,2,2,3,yes
126211,Female,Loyal Customer,59,Business travel,Business,2473,1,1,1,1,3,5,4,4,4,4,4,3,4,4,0,0,yes
15152,Female,Loyal Customer,32,Personal Travel,Eco,912,0,5,0,1,3,0,5,3,5,4,4,4,4,3,3,0,yes
89883,Female,Loyal Customer,23,Business travel,Business,1416,4,3,3,3,4,4,4,4,3,5,4,3,4,4,0,0,no
33979,Male,disloyal Customer,27,Business travel,Eco,1598,5,5,5,3,3,5,1,3,1,4,4,3,3,3,48,76,yes
28457,Male,Loyal Customer,43,Personal Travel,Eco,2588,0,5,0,1,0,5,5,3,4,5,5,5,5,5,0,0,yes
37509,Male,Loyal Customer,72,Business travel,Business,2009,2,2,2,2,4,4,3,2,2,3,2,3,2,4,0,0,no
116128,Male,Loyal Customer,20,Personal Travel,Eco,362,2,5,2,5,2,2,2,2,3,3,5,4,4,2,0,0,no
109288,Female,disloyal Customer,39,Business travel,Business,1072,3,3,3,3,3,3,5,5,3,5,4,5,4,5,170,164,no
36257,Male,Loyal Customer,48,Business travel,Eco,728,2,2,2,2,2,2,2,2,1,3,3,4,4,2,90,93,no
62297,Male,Loyal Customer,20,Business travel,Business,2391,2,1,1,1,2,2,2,2,2,4,3,2,3,2,0,0,no
4799,Female,Loyal Customer,29,Personal Travel,Eco,403,5,5,5,3,4,5,4,4,5,2,4,3,5,4,0,0,yes
11344,Male,Loyal Customer,65,Personal Travel,Eco,517,2,5,2,3,1,2,1,1,4,5,1,2,2,1,0,0,no
117711,Female,Loyal Customer,50,Business travel,Business,3279,1,1,5,1,4,4,4,4,4,4,4,4,4,5,26,11,yes
33225,Male,Loyal Customer,49,Business travel,Eco Plus,101,3,2,2,2,3,3,3,3,3,4,3,2,4,3,0,16,no
94161,Male,Loyal Customer,45,Business travel,Business,3671,1,1,3,1,4,5,4,5,5,5,5,5,5,4,55,43,yes
107582,Female,Loyal Customer,25,Personal Travel,Eco Plus,1521,2,2,2,3,5,2,5,5,2,2,3,4,3,5,47,41,no
26834,Female,Loyal Customer,45,Business travel,Eco,224,5,3,3,3,3,5,2,5,5,5,5,3,5,5,0,0,yes
120725,Female,Loyal Customer,63,Personal Travel,Eco,90,4,5,0,5,2,2,2,4,4,0,4,2,4,3,2,0,yes
77451,Female,disloyal Customer,38,Business travel,Business,507,5,5,5,2,5,5,4,5,4,4,4,5,5,5,0,0,yes
102765,Female,disloyal Customer,17,Business travel,Business,1383,4,2,4,5,2,4,2,2,4,4,3,4,4,2,5,0,yes
93494,Female,disloyal Customer,25,Business travel,Eco,1107,1,1,1,4,5,1,5,5,3,3,3,3,3,5,29,9,no
14313,Male,Loyal Customer,17,Business travel,Eco,175,4,2,2,2,4,4,2,4,1,4,3,2,4,4,0,0,no
82689,Female,disloyal Customer,38,Business travel,Eco,632,1,3,2,2,1,2,1,1,2,2,3,4,2,1,5,16,no
8525,Male,Loyal Customer,23,Personal Travel,Eco,862,3,4,3,2,3,3,3,3,5,2,4,4,5,3,0,0,no
19847,Male,disloyal Customer,24,Business travel,Eco,585,3,3,3,3,3,2,4,2,4,4,3,4,4,4,147,155,no
33859,Female,Loyal Customer,65,Personal Travel,Eco,1562,1,2,1,3,5,2,4,3,3,1,3,2,3,3,122,99,no
70011,Female,Loyal Customer,31,Personal Travel,Eco Plus,236,2,5,2,2,1,2,1,1,4,5,5,3,5,1,0,0,no
124037,Female,Loyal Customer,14,Personal Travel,Eco,184,1,4,0,3,5,0,5,5,3,3,5,5,5,5,0,0,no
92356,Male,Loyal Customer,66,Personal Travel,Eco,2504,1,3,1,3,1,3,3,3,4,4,4,3,4,3,9,42,no
97384,Male,Loyal Customer,32,Personal Travel,Eco,347,1,5,1,1,1,1,1,1,3,4,4,4,5,1,0,2,no
43040,Female,Loyal Customer,63,Business travel,Business,391,2,3,3,3,1,3,3,2,2,2,2,3,2,1,9,4,no
124151,Female,Loyal Customer,45,Business travel,Business,2133,2,2,2,2,4,3,5,4,4,4,4,5,4,4,53,43,yes
103182,Male,Loyal Customer,57,Business travel,Business,272,1,1,1,1,5,5,5,3,2,4,4,5,4,5,184,180,yes
123431,Female,Loyal Customer,40,Business travel,Business,2077,4,4,1,4,2,5,4,5,5,5,5,5,5,5,1,0,yes
71348,Female,Loyal Customer,28,Personal Travel,Eco,1514,1,4,1,2,1,1,1,1,4,2,5,3,4,1,0,0,no
71877,Male,Loyal Customer,66,Personal Travel,Eco,1723,2,5,2,5,1,2,1,1,4,2,5,5,4,1,0,0,no
38124,Female,disloyal Customer,38,Business travel,Eco,785,1,2,2,3,4,2,4,4,4,1,4,1,3,4,0,18,no
62148,Female,Loyal Customer,54,Business travel,Eco,2454,1,3,3,3,3,3,4,1,1,1,1,1,1,2,61,36,no
62613,Female,Loyal Customer,21,Personal Travel,Eco,1744,2,1,2,3,1,2,1,1,4,3,2,4,3,1,0,0,no
82300,Female,Loyal Customer,30,Business travel,Business,3659,1,1,5,1,1,2,1,1,4,4,4,4,4,1,54,47,yes
27383,Female,Loyal Customer,52,Business travel,Business,3815,4,3,3,3,4,4,3,4,4,4,4,2,4,3,0,0,no
51007,Female,Loyal Customer,13,Personal Travel,Eco,109,0,5,0,4,5,0,3,5,5,3,4,5,4,5,0,0,yes
108979,Female,Loyal Customer,59,Business travel,Business,2198,1,5,4,5,2,4,3,1,1,1,1,2,1,3,33,41,no
109306,Female,disloyal Customer,36,Business travel,Business,1072,4,4,4,5,2,4,2,2,4,4,4,4,4,2,62,39,no
69957,Female,Loyal Customer,10,Personal Travel,Eco,2174,2,3,2,3,4,2,4,4,4,3,3,2,4,4,0,4,no
104826,Male,Loyal Customer,58,Business travel,Business,2625,5,5,5,5,3,4,5,4,4,4,4,4,4,4,35,37,yes
127480,Female,Loyal Customer,72,Business travel,Business,2075,2,2,2,2,5,5,5,4,4,4,4,3,4,3,3,2,yes
19005,Female,Loyal Customer,42,Business travel,Eco,788,5,5,2,2,1,3,4,5,5,5,5,1,5,4,0,0,yes
88282,Female,Loyal Customer,27,Business travel,Business,2758,1,5,5,5,1,1,1,1,3,5,4,4,3,1,3,0,no
120200,Male,Loyal Customer,34,Business travel,Business,1938,4,4,4,4,4,4,5,5,5,5,5,5,5,5,0,0,yes
44330,Male,Loyal Customer,9,Personal Travel,Eco,828,3,5,3,3,5,3,4,5,4,5,4,4,5,5,0,0,no
23689,Female,Loyal Customer,51,Business travel,Eco,73,3,3,2,3,3,3,3,4,3,3,3,3,4,3,152,160,no
22983,Male,Loyal Customer,48,Business travel,Business,2965,2,2,2,2,2,3,4,4,4,4,4,4,4,2,12,21,yes
69277,Male,Loyal Customer,20,Personal Travel,Eco,733,2,4,2,4,1,2,1,1,3,5,4,4,3,1,0,0,no
81942,Male,Loyal Customer,47,Business travel,Business,1454,5,5,4,5,3,4,5,4,4,5,4,4,4,4,1,0,yes
86789,Male,Loyal Customer,16,Business travel,Business,3963,1,1,1,1,4,4,4,4,3,2,5,5,4,4,3,3,yes
49054,Male,Loyal Customer,41,Business travel,Eco,134,5,1,1,1,5,5,5,5,2,4,4,1,3,5,0,0,yes
116153,Female,Loyal Customer,29,Personal Travel,Eco,337,5,4,5,1,4,5,4,4,5,3,4,5,5,4,0,4,yes
102129,Female,disloyal Customer,23,Business travel,Eco,223,2,5,2,3,4,2,4,4,3,5,4,3,5,4,37,30,no
27821,Male,Loyal Customer,24,Business travel,Eco,680,2,2,2,2,2,2,4,2,4,3,4,3,3,2,0,0,no
96397,Male,Loyal Customer,51,Business travel,Business,1407,3,3,3,3,3,4,5,5,5,5,5,3,5,5,0,1,yes
128214,Female,Loyal Customer,43,Business travel,Business,3277,4,4,4,4,5,5,4,4,4,4,4,3,4,5,0,0,yes
30313,Male,disloyal Customer,27,Business travel,Business,391,5,5,5,4,2,5,4,2,5,2,5,4,4,2,25,17,yes
21710,Male,Loyal Customer,49,Personal Travel,Eco,746,2,3,2,2,4,2,5,4,3,2,3,4,3,4,0,0,no
103254,Female,Loyal Customer,32,Business travel,Business,888,1,1,1,1,3,3,3,3,5,5,5,4,4,3,13,14,yes
88714,Female,Loyal Customer,37,Personal Travel,Eco,404,2,5,2,4,4,2,4,4,4,2,5,4,5,4,25,14,no
44793,Male,Loyal Customer,41,Business travel,Eco Plus,1250,5,4,4,4,5,5,5,5,5,1,4,1,3,5,19,20,yes
13817,Male,Loyal Customer,55,Business travel,Business,628,1,1,1,1,3,4,1,3,3,3,3,5,3,1,0,0,yes
75999,Male,Loyal Customer,56,Personal Travel,Eco Plus,228,3,1,3,3,3,3,4,3,1,2,3,1,4,3,0,0,no
45279,Male,Loyal Customer,22,Business travel,Business,3008,5,5,5,5,4,4,4,4,2,3,2,1,5,4,0,0,yes
10939,Female,disloyal Customer,22,Business travel,Business,74,0,5,0,5,5,0,5,5,5,3,5,4,4,5,0,0,yes
126177,Male,Loyal Customer,52,Business travel,Eco,468,2,4,4,4,2,2,2,2,1,2,2,4,3,2,26,19,no
129431,Male,Loyal Customer,43,Business travel,Business,1873,3,5,4,5,1,4,3,3,3,3,3,2,3,4,0,0,no
22835,Female,Loyal Customer,66,Business travel,Business,302,5,5,5,5,4,4,2,4,4,4,4,4,4,2,0,0,yes
120421,Female,disloyal Customer,21,Business travel,Business,449,4,2,4,2,2,4,2,2,1,3,3,1,2,2,0,0,no
23037,Male,Loyal Customer,24,Personal Travel,Eco,1080,1,5,1,4,2,1,2,2,3,3,4,3,2,2,11,28,no
29323,Female,Loyal Customer,56,Personal Travel,Eco,859,2,3,2,1,5,2,1,2,2,2,2,2,2,1,0,0,no
31718,Female,Loyal Customer,52,Personal Travel,Eco,846,1,1,1,3,5,4,4,3,3,1,3,4,3,3,0,0,no
48394,Female,Loyal Customer,29,Personal Travel,Eco,674,4,5,4,4,4,4,4,4,4,4,4,4,5,4,0,0,yes
70731,Male,Loyal Customer,37,Business travel,Business,2935,5,5,5,5,4,5,3,5,5,5,5,5,5,1,0,0,yes
55040,Male,Loyal Customer,46,Business travel,Business,1379,3,3,3,3,2,4,5,4,4,4,4,5,4,5,7,2,yes
34885,Male,Loyal Customer,27,Business travel,Eco Plus,2248,0,1,1,5,1,5,3,1,5,5,3,3,3,3,0,2,yes
18981,Male,disloyal Customer,23,Business travel,Eco,451,3,0,3,4,2,3,2,2,2,3,1,2,3,2,15,10,no
50750,Female,Loyal Customer,62,Personal Travel,Eco,337,4,4,4,1,4,5,3,4,4,4,4,3,4,2,0,8,no
16351,Male,Loyal Customer,26,Personal Travel,Eco,160,3,1,3,3,5,3,5,5,4,5,3,4,4,5,7,0,no
108177,Female,Loyal Customer,43,Personal Travel,Eco,990,3,1,3,4,3,2,3,3,2,4,4,3,3,3,294,316,no
60786,Female,Loyal Customer,41,Personal Travel,Eco Plus,628,2,5,3,1,3,1,5,2,2,3,1,5,2,2,7,33,no
111959,Male,Loyal Customer,52,Business travel,Business,770,4,4,4,4,5,4,4,5,5,5,5,3,5,4,17,19,yes
33805,Male,Loyal Customer,32,Business travel,Eco,1521,5,2,2,2,5,5,5,5,4,1,4,4,5,5,1,4,yes
10362,Female,disloyal Customer,39,Business travel,Business,247,2,2,2,1,2,2,2,2,4,2,5,4,4,2,0,0,no
125980,Female,Loyal Customer,39,Business travel,Business,3405,2,3,3,3,3,4,3,2,2,2,2,4,2,1,6,0,no
320,Female,disloyal Customer,21,Business travel,Business,853,2,1,3,3,3,3,3,3,2,4,3,1,3,3,0,0,no
117697,Male,Loyal Customer,59,Personal Travel,Eco,1814,2,4,2,3,3,2,3,3,5,2,4,4,3,3,31,31,no
117878,Female,Loyal Customer,60,Business travel,Business,2363,3,3,3,3,5,5,5,4,4,4,4,4,4,5,0,0,yes
17043,Female,Loyal Customer,44,Business travel,Eco,1134,5,4,4,4,5,4,2,5,5,5,5,2,5,3,75,64,yes
20302,Male,Loyal Customer,31,Business travel,Eco Plus,224,5,4,4,4,5,5,5,5,3,2,2,3,1,5,7,9,yes
84327,Male,Loyal Customer,59,Business travel,Eco,591,4,4,4,4,4,4,4,4,1,2,4,1,4,4,0,0,no
12342,Male,disloyal Customer,37,Business travel,Eco,253,3,0,3,3,2,3,2,2,1,3,2,4,3,2,0,0,no
62092,Female,Loyal Customer,60,Business travel,Business,2454,4,3,4,4,5,4,5,3,3,3,3,3,3,5,1,18,yes
8467,Male,Loyal Customer,53,Business travel,Business,1379,2,2,2,2,2,5,5,5,5,5,5,4,5,3,14,5,yes
54139,Male,Loyal Customer,22,Business travel,Business,1372,4,2,2,2,4,3,4,4,1,1,4,2,4,4,0,0,no
99037,Male,Loyal Customer,65,Personal Travel,Eco,1009,3,5,3,5,2,3,2,2,4,2,5,3,4,2,10,9,no
107014,Male,Loyal Customer,40,Personal Travel,Eco Plus,937,1,5,1,3,2,1,2,2,2,5,4,3,2,2,12,5,no
28055,Male,Loyal Customer,46,Business travel,Business,2607,1,1,5,1,2,2,2,2,5,3,3,2,2,2,0,15,yes
113815,Male,Loyal Customer,23,Business travel,Eco Plus,414,5,5,5,5,5,5,3,5,5,4,2,3,4,5,0,0,yes
74581,Male,disloyal Customer,9,Business travel,Eco,1171,1,1,1,3,2,1,1,2,4,4,2,1,2,2,0,0,no
31311,Female,Loyal Customer,43,Business travel,Eco,680,2,5,5,5,5,3,4,2,2,2,2,1,2,3,0,2,no
96959,Male,Loyal Customer,28,Business travel,Business,3719,3,3,3,3,5,5,5,5,4,3,5,4,4,5,32,15,yes
129078,Female,Loyal Customer,48,Business travel,Business,2583,1,1,1,1,4,4,4,4,3,4,5,4,5,4,0,10,yes
108014,Female,Loyal Customer,59,Business travel,Business,3133,2,2,2,2,5,5,4,4,4,5,4,5,4,5,3,2,yes
10007,Female,Loyal Customer,16,Personal Travel,Eco,534,2,4,3,3,4,3,3,4,3,5,4,4,4,4,6,51,no
86841,Female,Loyal Customer,44,Business travel,Business,484,5,5,4,5,3,5,1,2,2,2,2,4,2,4,0,0,yes
7949,Male,disloyal Customer,26,Business travel,Business,594,2,2,2,2,2,2,2,2,3,3,5,5,4,2,0,0,no
65528,Male,Loyal Customer,17,Personal Travel,Eco,1616,3,4,2,5,5,2,5,5,3,2,4,4,4,5,0,0,no
9143,Female,Loyal Customer,65,Business travel,Business,3146,4,4,4,4,2,5,5,5,5,5,5,5,5,3,0,12,yes
105462,Female,Loyal Customer,51,Personal Travel,Eco Plus,998,2,4,2,3,2,1,5,1,1,2,1,5,1,4,71,69,no
47104,Female,Loyal Customer,33,Business travel,Eco Plus,438,2,2,2,2,2,1,2,2,3,5,4,2,4,2,0,0,no
90091,Female,Loyal Customer,24,Business travel,Business,2634,5,5,5,5,4,4,4,4,5,5,4,4,4,4,0,0,yes
9962,Male,Loyal Customer,35,Business travel,Business,2310,1,1,1,1,2,5,5,5,5,5,5,5,5,3,0,0,yes
60600,Female,Loyal Customer,30,Personal Travel,Eco Plus,1290,3,4,3,4,4,3,4,4,4,4,3,4,5,4,13,4,no
100145,Female,Loyal Customer,60,Business travel,Eco,725,3,1,1,1,2,4,3,3,3,3,3,1,3,4,35,66,no
13749,Male,Loyal Customer,62,Personal Travel,Eco,401,2,4,3,3,5,3,5,5,3,3,5,5,5,5,0,0,no
5083,Female,Loyal Customer,69,Business travel,Business,3662,3,5,5,5,1,3,4,3,3,3,3,1,3,3,0,0,no
40059,Male,Loyal Customer,11,Personal Travel,Eco Plus,866,2,5,2,3,5,2,5,5,1,3,3,5,3,5,0,0,no
86656,Male,Loyal Customer,60,Personal Travel,Eco,746,3,4,3,4,5,3,5,5,1,5,3,1,3,5,0,0,no
107849,Female,Loyal Customer,70,Personal Travel,Eco Plus,349,2,4,2,4,2,4,5,5,5,2,5,4,5,3,0,0,no
89776,Female,Loyal Customer,59,Personal Travel,Eco,944,4,2,3,3,4,4,3,2,2,3,4,2,2,1,29,2,yes
125186,Female,Loyal Customer,46,Business travel,Business,1977,4,4,4,4,3,5,5,4,4,4,4,5,4,4,1,0,yes
124342,Male,Loyal Customer,51,Business travel,Business,637,4,4,2,4,2,3,1,3,3,4,3,3,3,4,0,0,yes
37867,Female,Loyal Customer,42,Business travel,Eco,937,3,2,2,2,3,4,4,3,3,3,3,1,3,3,0,0,no
7637,Female,Loyal Customer,43,Business travel,Business,641,5,5,5,5,5,4,5,2,2,2,2,4,2,5,0,0,yes
13443,Female,Loyal Customer,39,Business travel,Business,1763,2,2,2,2,4,5,3,4,4,4,4,2,4,2,0,0,yes
35792,Male,Loyal Customer,41,Personal Travel,Eco,200,2,3,2,3,1,2,4,1,5,3,5,2,2,1,23,17,no
87208,Male,Loyal Customer,37,Personal Travel,Eco,946,3,5,2,2,2,2,2,2,4,3,5,2,5,2,0,0,no
31518,Female,disloyal Customer,24,Business travel,Eco,846,4,4,4,3,4,4,4,4,4,3,4,5,3,4,1,0,no
117863,Female,Loyal Customer,47,Business travel,Business,365,1,5,2,2,5,2,1,1,1,1,1,3,1,1,0,0,no
124504,Male,Loyal Customer,42,Business travel,Eco,530,5,4,4,4,5,5,5,5,3,3,2,4,3,5,0,0,yes
119318,Female,Loyal Customer,45,Personal Travel,Eco,214,3,2,3,4,5,3,4,1,1,3,1,3,1,4,0,0,no
120144,Male,Loyal Customer,30,Business travel,Business,1475,1,1,1,1,5,5,5,5,4,1,4,4,4,5,0,0,yes
74758,Male,Loyal Customer,19,Personal Travel,Eco,1126,3,2,3,4,5,3,5,5,3,1,2,1,4,5,16,10,no
26088,Male,disloyal Customer,25,Business travel,Eco,591,3,0,4,3,1,4,1,1,3,4,4,3,1,1,0,0,no
4133,Female,Loyal Customer,62,Business travel,Business,431,3,2,2,2,4,4,3,3,3,3,3,4,3,2,0,16,no
33286,Female,Loyal Customer,62,Personal Travel,Eco Plus,102,2,5,2,3,1,3,4,3,3,2,5,5,3,5,0,0,no
105679,Male,Loyal Customer,48,Business travel,Business,1836,1,1,1,1,3,4,4,4,4,4,4,4,4,4,12,0,yes
37394,Male,disloyal Customer,27,Business travel,Eco,944,3,3,3,3,3,3,3,3,4,4,5,5,3,3,0,0,no
30737,Female,Loyal Customer,60,Business travel,Business,2109,2,2,3,2,2,4,5,4,4,4,4,4,4,5,0,0,yes
113386,Female,Loyal Customer,59,Business travel,Business,2682,4,4,2,4,2,5,5,5,5,5,5,3,5,3,16,11,yes
39968,Male,Loyal Customer,46,Business travel,Business,1404,5,5,5,5,5,1,2,2,2,2,2,1,2,1,0,0,yes
39944,Female,Loyal Customer,22,Personal Travel,Eco,1195,2,5,2,5,1,2,1,1,5,4,3,5,4,1,13,8,no
1399,Female,Loyal Customer,20,Personal Travel,Eco Plus,309,3,5,4,3,4,4,4,4,1,2,2,5,1,4,11,0,no
73622,Male,Loyal Customer,56,Business travel,Business,2595,0,4,0,5,5,5,5,5,5,1,1,4,5,3,0,0,yes
65986,Male,Loyal Customer,10,Personal Travel,Eco,1372,4,4,4,3,3,4,1,3,4,4,3,4,4,3,0,0,no
7588,Male,Loyal Customer,50,Personal Travel,Eco,594,3,3,3,4,3,3,1,3,2,3,4,4,3,3,0,22,no
30200,Female,disloyal Customer,25,Business travel,Eco Plus,95,3,1,3,4,4,3,5,4,1,2,4,4,4,4,0,0,no
93165,Male,Loyal Customer,53,Personal Travel,Eco,1066,3,4,3,2,3,3,3,3,4,4,4,3,4,3,51,81,no
40580,Male,disloyal Customer,43,Business travel,Eco,391,3,2,3,3,3,3,3,3,4,3,3,4,4,3,0,0,no
47443,Female,Loyal Customer,38,Business travel,Business,3829,1,1,0,4,5,4,4,4,4,1,4,1,4,1,0,0,no
18861,Male,Loyal Customer,40,Business travel,Eco,503,3,5,5,5,3,3,3,3,4,3,3,4,4,3,0,0,no
66433,Female,Loyal Customer,56,Business travel,Business,1217,2,2,4,2,3,5,4,4,4,4,4,3,4,4,0,0,yes
39141,Female,Loyal Customer,28,Personal Travel,Eco,252,3,4,0,4,5,0,5,5,1,1,4,4,3,5,0,0,no
9961,Female,disloyal Customer,26,Business travel,Eco,515,1,0,1,3,3,1,3,3,4,1,3,2,3,3,0,4,no
117096,Male,disloyal Customer,34,Business travel,Eco,304,4,4,4,4,3,4,3,3,2,2,3,1,3,3,40,27,no
83161,Female,Loyal Customer,41,Business travel,Business,1858,2,2,2,2,5,4,4,5,5,5,5,4,5,3,0,0,yes
56179,Male,Loyal Customer,64,Personal Travel,Eco,1400,4,3,3,3,1,3,1,1,1,4,4,2,4,1,25,0,no
88755,Male,Loyal Customer,23,Personal Travel,Eco,240,4,1,4,2,4,4,2,4,1,3,3,3,2,4,0,0,no
103421,Male,Loyal Customer,40,Personal Travel,Eco,237,4,4,4,1,4,4,4,4,3,5,5,4,4,4,0,0,no
124439,Male,Loyal Customer,50,Business travel,Eco Plus,862,4,5,5,5,4,4,4,4,2,1,3,2,5,4,0,5,yes
30089,Female,Loyal Customer,67,Personal Travel,Eco,1192,4,5,4,1,2,4,5,5,5,4,3,5,5,5,18,24,no
35360,Female,Loyal Customer,28,Business travel,Eco,950,3,4,4,4,3,4,3,3,2,1,1,3,1,3,0,0,yes
123208,Female,Loyal Customer,43,Personal Travel,Eco,468,3,4,3,2,5,4,5,3,3,3,3,5,3,5,0,0,no
93481,Male,Loyal Customer,55,Business travel,Business,1107,2,2,2,2,3,5,4,5,5,5,5,4,5,5,0,0,yes
78596,Female,Loyal Customer,47,Business travel,Business,2454,1,1,1,1,2,5,5,4,4,4,4,3,4,4,0,1,yes
125456,Female,Loyal Customer,29,Business travel,Business,2860,3,3,5,3,4,4,4,4,3,4,5,5,5,4,0,0,yes
116724,Male,Loyal Customer,40,Business travel,Eco Plus,404,5,2,2,2,5,4,5,5,2,2,4,1,4,5,0,0,no
107802,Male,Loyal Customer,48,Business travel,Business,2449,0,0,0,2,4,4,5,5,5,5,5,3,5,3,2,5,yes
70627,Male,Loyal Customer,12,Personal Travel,Eco,1217,2,1,2,2,5,2,3,5,3,2,2,2,3,5,0,0,no
98535,Male,Loyal Customer,35,Personal Travel,Eco,402,3,5,3,3,4,3,4,4,4,4,5,4,5,4,0,0,no
88328,Male,Loyal Customer,42,Business travel,Business,404,2,5,5,5,4,2,3,2,2,2,2,1,2,4,0,0,no
35369,Male,disloyal Customer,24,Business travel,Eco,1076,2,2,2,4,3,2,3,3,1,1,4,4,3,3,0,0,no
13505,Male,Loyal Customer,79,Business travel,Eco,106,5,4,4,4,5,5,5,5,1,1,4,5,5,5,0,0,yes
68033,Male,disloyal Customer,27,Business travel,Business,868,0,0,0,4,5,0,5,5,3,3,4,5,4,5,3,0,yes
105670,Male,Loyal Customer,56,Business travel,Eco,919,3,5,5,5,3,3,3,3,3,4,3,3,4,3,0,0,no
37008,Female,Loyal Customer,58,Personal Travel,Eco,759,2,2,1,2,1,2,2,5,5,1,5,2,5,4,20,11,no
55416,Male,Loyal Customer,53,Business travel,Business,2521,2,2,2,2,5,5,5,3,5,5,4,5,3,5,0,0,yes
2320,Male,disloyal Customer,33,Personal Travel,Eco,630,4,5,3,1,5,3,1,5,5,3,5,4,5,5,0,0,no
99425,Female,Loyal Customer,9,Personal Travel,Eco,337,3,3,3,4,2,3,2,2,1,4,3,3,3,2,0,4,no
114500,Female,disloyal Customer,40,Business travel,Business,325,1,1,1,1,3,1,3,3,2,2,1,4,1,3,11,5,no
60781,Male,Loyal Customer,42,Personal Travel,Eco,804,2,5,2,2,2,2,2,2,1,2,5,2,2,2,0,11,no
38607,Male,Loyal Customer,39,Business travel,Business,3093,2,4,2,2,3,2,3,5,5,5,5,3,5,3,0,0,yes
47041,Female,Loyal Customer,23,Business travel,Eco,639,3,5,5,5,3,3,1,3,2,1,3,4,2,3,0,0,no
61312,Female,Loyal Customer,34,Business travel,Business,1668,4,4,4,4,3,5,4,4,4,4,4,4,4,5,0,0,yes
16883,Female,Loyal Customer,41,Business travel,Eco,708,3,3,2,3,3,3,3,3,4,4,3,3,2,3,0,0,no
5900,Male,Loyal Customer,30,Business travel,Business,3156,2,4,4,4,1,1,2,1,2,2,3,2,3,1,0,0,no
124069,Male,Loyal Customer,24,Personal Travel,Eco,2153,2,5,2,2,2,2,3,2,3,2,5,3,5,2,0,0,no
68147,Female,Loyal Customer,54,Personal Travel,Business,597,3,0,4,3,5,5,5,4,4,4,4,4,4,3,0,0,no
53474,Male,Loyal Customer,8,Business travel,Business,2253,2,4,5,4,2,2,2,2,1,5,3,2,3,2,11,0,no
25355,Male,Loyal Customer,53,Personal Travel,Business,591,4,4,4,5,5,2,4,4,4,4,4,4,4,3,0,0,yes
44347,Male,Loyal Customer,38,Business travel,Eco,308,2,1,3,1,2,2,2,2,2,3,2,3,2,2,0,15,no
77227,Female,Loyal Customer,42,Business travel,Business,1590,5,4,5,5,3,4,5,5,5,5,5,5,5,4,42,22,yes
67476,Male,Loyal Customer,18,Personal Travel,Eco,641,3,4,3,3,5,3,1,5,3,2,4,4,4,5,0,0,no
123,Female,Loyal Customer,33,Personal Travel,Eco,562,1,3,1,4,4,1,4,4,2,5,3,1,3,4,30,41,no
93408,Male,disloyal Customer,24,Business travel,Business,697,4,5,4,1,1,4,1,1,4,2,4,3,5,1,0,6,yes
98099,Female,Loyal Customer,22,Personal Travel,Eco,265,1,3,0,3,4,0,4,4,1,4,3,3,1,4,0,0,no
84072,Male,disloyal Customer,21,Business travel,Eco,773,3,3,3,2,4,3,4,4,4,4,4,4,5,4,0,3,no
77475,Female,disloyal Customer,55,Business travel,Eco Plus,107,3,3,3,3,3,3,1,3,4,4,4,2,4,3,0,0,no
55094,Male,disloyal Customer,26,Business travel,Eco,135,5,5,5,4,5,5,5,5,2,3,3,4,4,5,0,0,yes
70865,Male,disloyal Customer,15,Business travel,Eco,761,1,1,1,5,5,1,5,5,2,4,4,2,2,5,0,0,no
91681,Female,Loyal Customer,41,Business travel,Business,2421,4,4,4,4,2,4,4,5,5,5,5,4,5,5,0,0,yes
44381,Male,Loyal Customer,33,Personal Travel,Eco,229,3,5,3,3,1,3,1,1,4,5,5,5,4,1,0,0,no
56860,Male,disloyal Customer,23,Business travel,Eco,2454,3,3,3,1,3,2,3,5,5,4,4,3,3,3,3,24,no
120389,Male,Loyal Customer,45,Business travel,Business,2904,1,1,1,1,3,4,4,2,2,2,2,5,2,4,3,0,yes
31085,Female,Loyal Customer,25,Personal Travel,Business,1014,2,3,2,3,4,2,4,4,1,3,4,4,4,4,16,10,no
116215,Male,Loyal Customer,47,Personal Travel,Eco,325,3,3,3,2,2,3,2,2,3,4,3,3,3,2,0,0,no
