id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on-board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
98090,Male,Loyal Customer,40,Business travel,Business,445,4,4,4,4,1,4,5,4,4,4,4,1,4,2,0,0,1
25079,Female,Loyal Customer,80,Business travel,Eco,557,1,2,2,2,4,3,4,1,1,1,1,1,1,4,43,27,0
122662,Female,Loyal Customer,48,Business travel,Business,2664,1,1,1,1,3,5,4,2,2,2,2,3,2,4,0,0,1
28394,Female,Loyal Customer,32,Business travel,Eco Plus,763,5,2,2,2,5,5,5,5,3,2,1,2,1,5,0,0,1
19934,Male,Loyal Customer,42,Personal Travel,Eco,343,1,5,2,5,5,2,5,5,4,3,4,5,5,5,13,12,0
7400,Male,disloyal Customer,32,Business travel,Business,522,4,4,4,3,1,4,1,1,5,5,5,5,5,1,5,0,0
97717,Female,disloyal Customer,32,Business travel,Business,942,2,2,2,2,5,2,5,5,4,2,4,4,5,5,7,0,0
58583,Male,disloyal Customer,45,Business travel,Business,334,2,2,2,1,5,2,5,5,3,3,5,4,5,5,40,25,0
92584,Male,Loyal Customer,36,Business travel,Eco Plus,419,2,5,5,5,2,2,2,2,1,2,1,3,1,2,0,0,1
86612,Female,Loyal Customer,46,Business travel,Business,3962,5,5,5,5,2,4,5,4,4,4,4,4,4,3,114,106,1
36482,Male,disloyal Customer,25,Business travel,Eco,1211,4,4,4,4,5,4,5,5,1,3,3,2,4,5,0,0,0
62840,Female,Loyal Customer,56,Business travel,Business,2615,5,5,5,5,4,4,4,4,4,5,5,4,3,4,0,0,1
70864,Female,Loyal Customer,39,Business travel,Business,3853,4,4,4,4,4,2,2,4,4,4,4,2,4,2,50,47,1
101,Male,Loyal Customer,44,Business travel,Business,2992,1,1,1,1,5,4,4,4,4,4,4,3,4,3,0,0,1
112946,Female,Loyal Customer,43,Personal Travel,Eco,1211,1,1,0,2,5,3,2,3,3,0,4,1,3,2,0,0,0
23753,Female,Loyal Customer,44,Business travel,Eco,1048,2,2,2,2,3,4,4,2,2,2,2,3,2,2,0,0,0
78061,Female,Loyal Customer,16,Personal Travel,Eco,332,4,1,4,2,4,4,4,4,1,1,2,3,2,4,0,0,0
102614,Female,Loyal Customer,70,Business travel,Business,1294,4,4,4,4,1,4,3,4,4,4,4,3,4,4,16,0,0
13628,Female,Loyal Customer,54,Business travel,Eco,1014,2,2,2,2,4,3,4,2,2,2,2,2,2,3,0,0,0
64987,Female,Loyal Customer,30,Business travel,Business,247,5,5,5,5,4,4,4,4,3,1,2,4,2,4,0,0,1
12348,Male,Loyal Customer,32,Business travel,Eco,190,2,3,4,3,2,2,2,2,3,2,2,2,3,2,23,17,0
89953,Female,Loyal Customer,29,Personal Travel,Eco,1310,2,4,2,2,1,2,1,1,3,5,5,5,4,1,46,57,0
77691,Male,Loyal Customer,42,Business travel,Business,2721,5,5,5,5,3,4,4,1,1,2,1,4,1,4,0,0,1
19889,Female,Loyal Customer,41,Business travel,Business,2165,2,2,2,2,5,3,4,4,4,4,4,1,4,3,12,10,1
5700,Female,Loyal Customer,36,Personal Travel,Eco,147,4,4,0,4,2,0,2,2,1,5,1,4,3,2,0,3,1
92463,Female,disloyal Customer,36,Business travel,Business,1892,3,3,3,4,3,3,1,3,4,2,4,3,5,3,0,1,0
100153,Male,Loyal Customer,41,Business travel,Business,717,5,5,5,5,3,5,4,4,4,4,4,3,4,4,0,0,1
82655,Male,Loyal Customer,47,Business travel,Business,2184,5,5,5,5,2,4,5,4,4,4,5,4,4,4,0,0,1
76432,Male,disloyal Customer,35,Business travel,Business,405,2,1,1,1,5,1,5,5,3,3,4,3,4,5,0,0,0
5778,Female,Loyal Customer,45,Business travel,Business,273,4,4,4,4,4,5,4,5,5,5,5,4,5,3,0,0,1
38821,Female,Loyal Customer,51,Personal Travel,Eco,353,3,3,3,1,1,4,5,5,5,3,5,4,5,3,0,6,0
95397,Male,Loyal Customer,51,Personal Travel,Eco,239,3,4,3,4,4,3,4,4,4,2,4,4,5,4,1,0,0
111212,Male,Loyal Customer,23,Business travel,Business,1546,4,1,3,3,4,4,4,4,1,1,3,2,3,4,119,109,0
42841,Male,Loyal Customer,51,Business travel,Business,328,4,4,4,4,2,4,3,5,5,5,5,1,5,4,0,0,1
94371,Female,Loyal Customer,39,Business travel,Business,323,3,3,3,3,4,4,4,4,2,5,5,4,5,4,148,147,1
96250,Male,Loyal Customer,10,Personal Travel,Eco,460,3,5,3,1,3,3,3,3,1,3,4,4,2,3,6,0,0
117005,Female,Loyal Customer,48,Business travel,Business,3742,5,5,5,5,2,5,5,4,4,4,4,3,4,3,0,0,1
33015,Male,Loyal Customer,13,Personal Travel,Eco,101,4,4,4,4,2,4,2,2,4,1,4,1,4,2,0,0,0
28502,Female,Loyal Customer,28,Business travel,Business,2677,5,5,5,5,5,5,5,5,3,4,3,1,1,5,0,0,1
47876,Male,Loyal Customer,69,Business travel,Business,2558,2,5,5,5,5,2,2,2,2,2,2,4,2,3,85,80,0
56037,Male,Loyal Customer,19,Business travel,Business,2475,3,1,1,1,3,3,3,2,2,4,4,3,2,3,4,0,0
26568,Male,disloyal Customer,28,Business travel,Business,406,2,2,2,2,5,2,5,5,4,2,4,5,4,5,0,0,0
33703,Male,Loyal Customer,50,Business travel,Eco,759,2,5,5,5,2,2,2,2,4,2,2,4,3,2,0,0,0
83474,Male,Loyal Customer,40,Business travel,Business,946,1,1,5,1,2,5,4,5,5,5,5,3,5,4,46,35,1
126889,Male,Loyal Customer,53,Personal Travel,Eco,2125,2,1,2,3,4,2,4,4,3,4,4,4,3,4,0,0,0
9173,Male,Loyal Customer,46,Business travel,Business,2736,3,3,3,3,5,4,4,5,5,5,5,5,5,5,0,0,1
3421,Female,Loyal Customer,24,Personal Travel,Eco,240,4,5,0,4,2,0,2,2,4,2,5,3,5,2,3,0,0
83204,Male,Loyal Customer,59,Personal Travel,Eco,1123,4,5,4,5,2,4,2,2,3,3,3,5,5,2,22,19,0
126650,Female,Loyal Customer,58,Personal Travel,Eco,602,5,4,5,4,3,4,5,2,2,5,2,4,2,5,0,0,1
102863,Female,disloyal Customer,25,Business travel,Business,472,3,0,3,5,1,3,1,1,3,2,5,3,4,1,3,0,0
53267,Female,disloyal Customer,25,Business travel,Eco,811,0,0,0,4,2,0,2,2,2,2,1,5,5,2,0,5,1
83712,Female,Loyal Customer,39,Business travel,Business,577,3,3,3,3,2,4,5,4,4,4,4,4,4,3,0,0,1
19950,Male,Loyal Customer,39,Personal Travel,Eco,315,3,5,4,3,2,4,2,2,3,3,5,3,2,2,9,6,0
87892,Male,disloyal Customer,26,Business travel,Business,271,3,4,3,4,5,3,5,5,4,2,5,3,5,5,4,4,0
118297,Female,Loyal Customer,28,Business travel,Business,2702,5,5,1,5,4,4,4,4,5,2,5,3,4,4,16,6,1
110452,Female,Loyal Customer,66,Personal Travel,Eco,842,2,4,1,4,3,4,4,5,5,1,5,5,5,4,34,39,0
45008,Male,disloyal Customer,20,Business travel,Eco,222,2,2,2,3,2,2,2,2,3,4,3,3,3,2,0,0,0
26979,Male,Loyal Customer,31,Business travel,Business,2026,2,2,2,2,2,2,2,2,3,5,3,5,3,2,25,21,1
95234,Female,Loyal Customer,19,Personal Travel,Eco,239,3,4,3,1,5,3,5,5,5,1,5,5,5,5,34,35,0
103033,Male,Loyal Customer,32,Business travel,Business,3390,1,1,1,1,1,1,1,1,1,2,4,4,3,1,0,0,0
71898,Male,Loyal Customer,62,Personal Travel,Eco,1744,2,1,2,3,1,2,5,1,4,3,2,3,3,1,0,0,0
114997,Male,disloyal Customer,34,Business travel,Business,373,2,2,2,3,4,2,4,4,5,5,5,4,4,4,0,0,0
117926,Male,Loyal Customer,35,Business travel,Business,2539,2,3,3,3,1,2,2,2,2,2,2,1,2,2,29,32,0
66582,Male,Loyal Customer,16,Business travel,Business,2655,3,3,3,3,2,2,2,2,5,5,5,4,4,2,0,50,1
59393,Female,Loyal Customer,7,Personal Travel,Eco,2486,2,5,2,2,3,2,3,3,2,5,4,1,2,3,23,17,0
54346,Female,Loyal Customer,20,Personal Travel,Eco Plus,1597,3,5,3,3,3,3,3,3,4,4,3,3,5,3,35,11,0
55309,Female,Loyal Customer,43,Business travel,Business,1325,4,3,4,4,5,4,4,4,4,4,4,5,4,3,0,0,1
112934,Male,Loyal Customer,16,Personal Travel,Eco,1497,2,5,1,2,3,1,3,3,5,3,4,4,4,3,11,0,0
107155,Female,Loyal Customer,28,Business travel,Business,2048,3,3,3,3,4,4,4,4,3,3,5,5,5,4,21,13,1
66471,Female,Loyal Customer,59,Business travel,Business,447,5,5,5,5,4,4,4,5,5,5,5,4,5,4,1,0,1
1374,Male,Loyal Customer,44,Business travel,Business,2401,1,1,1,1,5,4,4,4,4,4,4,3,4,4,2,2,1
89522,Female,Loyal Customer,61,Personal Travel,Business,1076,4,5,5,3,2,4,4,2,2,5,2,5,2,5,3,84,0
64711,Male,Loyal Customer,28,Business travel,Business,551,1,1,5,1,5,5,5,5,3,2,4,3,5,5,30,21,1
77095,Male,Loyal Customer,29,Business travel,Business,1481,5,5,5,5,4,4,4,4,4,4,4,3,5,4,0,0,1
72780,Female,Loyal Customer,39,Business travel,Business,2949,2,2,5,2,5,5,5,4,4,4,4,5,4,3,0,0,1
10419,Male,Loyal Customer,39,Business travel,Business,201,4,4,4,4,2,4,5,4,4,4,5,4,4,5,21,41,1
128892,Male,Loyal Customer,47,Business travel,Business,2565,4,2,4,4,4,4,4,4,1,4,4,4,4,4,0,0,0
72871,Male,Loyal Customer,77,Business travel,Eco Plus,700,2,4,4,4,2,2,2,2,2,3,3,2,3,2,0,0,0
17059,Female,Loyal Customer,33,Personal Travel,Eco,1134,1,4,1,1,1,1,1,1,4,2,3,5,5,1,39,31,0
68028,Female,Loyal Customer,57,Business travel,Business,3575,1,1,1,1,2,4,5,5,5,5,5,3,5,4,17,9,1
14122,Male,Loyal Customer,44,Personal Travel,Business,594,4,5,5,2,1,3,4,4,4,5,4,3,4,4,37,37,0
21124,Female,Loyal Customer,61,Personal Travel,Eco,106,3,4,3,4,2,1,1,5,5,3,5,1,5,1,50,51,0
73351,Female,Loyal Customer,29,Business travel,Business,2500,5,5,5,5,3,3,3,3,4,3,5,3,4,3,5,39,1
71362,Female,Loyal Customer,54,Business travel,Business,258,1,1,1,1,5,5,5,5,5,5,5,3,5,5,0,0,1
96341,Female,Loyal Customer,45,Business travel,Business,1609,3,3,3,3,2,5,4,5,5,5,5,5,5,4,18,0,1
112653,Male,Loyal Customer,55,Business travel,Business,2237,3,3,3,3,3,4,4,5,5,5,5,3,5,4,33,25,1
110870,Male,disloyal Customer,45,Business travel,Business,406,4,4,4,1,4,4,4,4,4,3,4,5,5,4,34,27,0
25716,Male,Loyal Customer,57,Business travel,Business,432,4,3,3,3,5,3,4,4,4,4,4,3,4,3,0,0,0
9473,Female,Loyal Customer,49,Business travel,Eco Plus,288,2,1,1,1,1,3,3,2,2,2,2,3,2,1,0,0,0
25666,Female,disloyal Customer,21,Business travel,Eco,761,3,3,3,4,1,3,1,1,2,2,3,4,3,1,5,4,0
63146,Male,Loyal Customer,38,Business travel,Business,337,1,1,5,1,3,4,5,3,3,4,3,3,3,3,42,32,1
16640,Female,Loyal Customer,40,Business travel,Eco,488,4,2,2,2,4,4,4,4,1,2,4,2,2,4,2,0,1
116632,Male,Loyal Customer,16,Business travel,Eco Plus,371,3,1,1,1,3,3,1,3,4,1,3,4,4,3,12,7,0
118961,Female,Loyal Customer,64,Personal Travel,Eco Plus,682,1,4,1,3,3,5,4,2,2,1,2,3,2,4,0,0,0
56138,Male,disloyal Customer,41,Business travel,Business,1400,3,3,3,3,3,3,3,3,3,4,5,3,5,3,276,265,0
109756,Male,Loyal Customer,40,Personal Travel,Eco Plus,587,2,4,2,2,1,2,1,1,5,3,5,5,5,1,0,3,0
82064,Female,Loyal Customer,49,Business travel,Business,3890,4,4,4,4,4,4,5,4,4,4,4,3,4,3,59,39,1
103460,Female,Loyal Customer,55,Personal Travel,Eco,448,1,2,1,3,4,3,4,3,3,1,3,1,3,2,3,0,0
107589,Female,Loyal Customer,53,Business travel,Business,1920,3,3,3,3,3,4,4,4,4,4,4,4,4,5,41,34,1
107132,Female,Loyal Customer,32,Personal Travel,Eco,842,3,5,3,1,2,3,2,2,5,5,1,4,5,2,0,9,0
32261,Female,Loyal Customer,43,Business travel,Business,101,1,1,1,1,4,5,5,4,4,4,3,3,4,4,5,13,1
103695,Female,Loyal Customer,27,Business travel,Business,3095,4,4,2,4,5,5,5,3,2,3,4,5,3,5,182,388,1
129273,Male,Loyal Customer,40,Business travel,Business,2402,3,3,3,3,3,4,4,4,4,4,4,4,4,5,0,0,1
66560,Female,Loyal Customer,62,Personal Travel,Eco,328,3,3,3,3,5,4,3,5,5,3,5,4,5,2,32,28,0
21815,Male,Loyal Customer,50,Personal Travel,Eco,241,2,1,2,4,3,2,3,3,3,2,4,4,3,3,13,8,0
121383,Male,Loyal Customer,31,Personal Travel,Eco,2279,2,4,1,2,4,1,4,4,3,5,5,4,5,4,0,0,0
9849,Female,disloyal Customer,27,Business travel,Eco,531,2,3,3,2,2,3,2,2,4,1,2,4,3,2,56,54,0
79151,Female,Loyal Customer,9,Personal Travel,Eco Plus,306,2,4,2,3,1,2,4,1,3,2,3,4,4,1,0,0,0
10886,Female,disloyal Customer,61,Business travel,Eco,309,1,4,1,4,4,1,4,4,1,2,3,1,3,4,0,0,0
36076,Male,disloyal Customer,29,Business travel,Eco,413,5,0,5,4,3,5,3,3,3,1,4,1,1,3,0,0,1
25448,Male,Loyal Customer,33,Personal Travel,Eco,669,4,4,4,2,3,4,3,3,5,4,4,4,4,3,14,2,0
4117,Male,Loyal Customer,50,Business travel,Business,2187,5,5,5,5,2,5,4,5,5,5,5,5,5,3,0,2,1
56731,Male,Loyal Customer,65,Personal Travel,Eco,937,1,4,0,4,1,0,1,1,4,2,4,3,5,1,6,1,0
3072,Male,Loyal Customer,51,Business travel,Business,3131,2,2,2,2,3,5,5,4,4,4,4,3,4,4,0,0,1
15736,Male,Loyal Customer,64,Personal Travel,Eco,419,1,5,4,1,3,4,3,3,3,4,1,1,4,3,0,0,0
13303,Male,Loyal Customer,38,Personal Travel,Eco Plus,657,2,4,2,4,2,2,4,2,3,5,3,4,3,2,0,0,0
5220,Male,disloyal Customer,64,Business travel,Business,383,3,3,3,2,2,3,2,2,4,5,5,5,5,2,0,0,0
12240,Male,Loyal Customer,47,Business travel,Business,1705,2,2,2,2,4,3,5,5,5,5,5,3,5,3,0,0,1
6254,Female,Loyal Customer,49,Personal Travel,Eco,413,3,5,3,4,4,4,5,1,1,3,1,4,1,4,15,20,0
70037,Female,Loyal Customer,59,Business travel,Business,583,3,2,2,2,4,2,2,3,3,3,3,1,3,4,0,7,0
113656,Female,Loyal Customer,23,Personal Travel,Eco,488,2,5,2,4,5,2,5,5,5,5,4,3,5,5,1,0,0
38607,Male,Loyal Customer,39,Business travel,Business,3093,2,4,2,2,3,2,3,5,5,5,5,3,5,3,0,0,1
22287,Male,Loyal Customer,62,Business travel,Business,3517,4,4,4,4,5,5,5,3,4,1,5,5,2,5,172,171,1
12125,Male,Loyal Customer,37,Personal Travel,Eco,1034,2,5,2,5,1,2,1,1,3,4,5,3,4,1,0,0,0
74215,Female,Loyal Customer,56,Personal Travel,Business,1746,2,0,2,1,3,5,4,2,2,2,2,1,2,1,0,0,0
86049,Female,Loyal Customer,63,Personal Travel,Eco,447,3,4,3,5,3,4,5,5,5,3,3,4,5,3,0,0,0
107930,Female,Loyal Customer,42,Business travel,Eco,611,4,4,4,4,3,3,4,4,4,4,4,3,4,4,83,71,0
29674,Female,Loyal Customer,25,Business travel,Eco Plus,1533,4,4,4,4,4,4,5,4,2,4,1,5,1,4,0,6,1
42565,Male,Loyal Customer,46,Business travel,Eco,163,1,2,2,2,1,1,1,1,2,3,3,4,4,1,0,0,0
68844,Female,Loyal Customer,49,Business travel,Business,3272,2,2,2,2,2,4,4,4,4,5,4,3,4,4,17,0,1
16688,Male,Loyal Customer,67,Personal Travel,Eco Plus,488,3,0,3,3,3,3,1,3,4,4,3,2,3,3,0,0,0
24279,Female,Loyal Customer,25,Personal Travel,Eco,134,2,2,2,3,5,2,1,5,4,2,4,3,3,5,23,26,0
60995,Female,Loyal Customer,54,Business travel,Business,649,5,5,5,5,2,4,5,4,4,5,4,5,4,5,1,0,1
110881,Male,Loyal Customer,59,Business travel,Business,406,3,4,4,4,3,3,3,4,4,4,4,3,3,3,258,262,0
61163,Female,disloyal Customer,42,Business travel,Business,853,1,1,1,1,2,1,2,2,5,5,4,5,5,2,3,0,0
53057,Male,Loyal Customer,34,Personal Travel,Eco,1208,4,3,4,4,3,4,3,3,3,2,4,3,4,3,0,0,0
17515,Male,Loyal Customer,20,Personal Travel,Eco,241,1,5,1,2,2,1,1,2,5,3,4,1,1,2,0,0,0
49806,Female,disloyal Customer,55,Business travel,Eco,109,2,4,2,1,5,2,5,5,4,2,4,4,3,5,0,0,0
1321,Female,disloyal Customer,34,Business travel,Business,309,2,2,2,1,3,2,3,3,4,3,4,3,4,3,33,21,0
116706,Male,Loyal Customer,41,Business travel,Eco Plus,362,4,4,4,4,4,4,4,4,2,5,4,1,4,4,18,12,1
108600,Female,Loyal Customer,59,Business travel,Business,2709,1,4,4,4,1,2,2,1,1,1,1,4,1,1,43,36,0
91539,Male,disloyal Customer,30,Business travel,Business,680,2,2,2,3,1,2,1,1,3,4,5,5,5,1,0,0,0
38595,Male,Loyal Customer,58,Business travel,Business,231,2,2,2,2,5,4,3,4,4,4,4,3,4,2,0,0,1
28920,Female,Loyal Customer,58,Business travel,Eco,697,5,3,3,3,2,1,3,5,5,5,5,2,5,3,0,13,1
20787,Male,Loyal Customer,26,Business travel,Business,3294,5,5,3,5,4,4,4,4,1,5,4,1,2,4,19,12,1
3553,Female,disloyal Customer,24,Business travel,Business,227,4,0,4,3,3,4,2,3,3,4,4,5,4,3,21,58,1
48796,Female,Loyal Customer,36,Business travel,Business,373,3,1,1,1,1,3,3,3,3,3,3,1,3,3,0,0,0
83661,Male,Loyal Customer,39,Business travel,Business,577,5,5,5,5,3,5,4,3,3,3,3,3,3,5,0,0,1
96794,Female,disloyal Customer,39,Business travel,Business,957,4,4,4,4,3,4,3,3,4,2,4,5,4,3,3,0,0
129308,Male,disloyal Customer,39,Business travel,Business,2475,1,1,1,1,4,1,4,4,4,4,3,4,5,4,0,0,0
31060,Female,Loyal Customer,30,Business travel,Business,641,3,3,3,3,4,4,4,4,2,3,3,2,3,4,3,0,1
16950,Male,Loyal Customer,59,Personal Travel,Eco Plus,820,1,3,1,3,4,1,4,4,2,4,2,2,1,4,66,59,0
85281,Male,Loyal Customer,24,Personal Travel,Eco,813,4,2,4,2,1,4,1,1,1,1,2,4,2,1,39,42,0
98964,Female,Loyal Customer,40,Business travel,Eco,543,3,1,1,1,3,3,3,3,4,3,3,2,3,3,2,0,0
119231,Male,Loyal Customer,12,Personal Travel,Eco,331,3,5,3,3,5,3,5,5,5,3,3,5,2,5,0,0,0
82703,Male,Loyal Customer,45,Business travel,Eco,232,3,3,3,3,3,3,3,3,1,5,3,2,3,3,0,0,0
33857,Female,Loyal Customer,16,Personal Travel,Eco,1609,3,5,3,1,1,3,1,1,5,4,5,3,5,1,0,0,0
100041,Female,Loyal Customer,72,Business travel,Business,1721,2,2,2,2,5,4,5,5,5,5,4,3,5,5,0,0,1
23596,Female,Loyal Customer,52,Business travel,Business,1601,4,4,4,4,4,5,5,4,4,5,4,5,4,4,0,0,1
14264,Male,Loyal Customer,47,Business travel,Eco,429,4,1,1,1,4,4,4,4,2,5,4,2,2,4,0,0,1
26649,Female,Loyal Customer,38,Business travel,Business,2801,2,2,2,2,5,4,4,2,2,2,2,4,2,3,0,7,0
8157,Female,disloyal Customer,17,Business travel,Eco,530,4,0,4,4,5,4,5,5,4,5,5,3,4,5,0,3,1
122107,Male,Loyal Customer,60,Personal Travel,Eco,185,1,1,1,2,4,1,2,4,1,3,3,1,3,4,0,14,0
7643,Male,Loyal Customer,31,Business travel,Business,3389,4,4,2,4,5,5,5,5,4,5,5,3,5,5,22,31,1
34902,Female,disloyal Customer,22,Business travel,Eco,187,1,5,1,4,3,1,3,3,4,2,4,1,5,3,0,0,0
74551,Male,disloyal Customer,44,Business travel,Business,1171,2,2,2,3,1,2,4,1,1,5,4,1,4,1,114,115,0
12588,Female,Loyal Customer,51,Business travel,Eco,542,5,3,2,2,3,4,5,5,5,5,5,1,5,5,0,3,1
62692,Male,Loyal Customer,15,Personal Travel,Business,2504,3,5,3,2,3,2,2,5,4,5,5,2,3,2,0,3,0
70239,Male,Loyal Customer,49,Business travel,Business,3696,2,2,2,2,4,4,4,4,4,4,4,4,4,5,10,0,1
115857,Male,Loyal Customer,54,Business travel,Eco,390,2,1,1,1,2,2,2,2,2,5,3,4,3,2,48,38,0
89531,Male,Loyal Customer,28,Business travel,Business,3081,3,4,3,4,3,3,3,3,2,3,4,3,3,3,90,80,0
121340,Male,Loyal Customer,50,Business travel,Business,430,3,2,3,3,4,5,4,5,5,5,5,4,5,3,0,0,1
45273,Female,Loyal Customer,36,Personal Travel,Business,188,4,1,4,2,1,3,2,2,2,4,2,2,2,2,0,0,1
21330,Female,Loyal Customer,27,Business travel,Business,3955,4,4,4,4,5,5,5,5,4,5,5,5,4,5,0,4,1
129677,Male,Loyal Customer,47,Business travel,Business,3248,1,5,5,5,5,4,4,1,1,1,1,2,1,2,12,12,0
27220,Female,Loyal Customer,56,Business travel,Eco,1024,5,3,3,3,3,2,2,5,5,5,5,4,5,1,0,0,1
100751,Female,Loyal Customer,23,Personal Travel,Eco,328,2,0,2,3,5,2,5,5,1,2,2,2,4,5,0,0,0
99396,Male,disloyal Customer,44,Business travel,Eco,406,3,2,3,3,4,3,4,4,4,3,3,1,3,4,0,0,0
96897,Male,Loyal Customer,36,Personal Travel,Eco,781,4,5,4,5,4,5,5,3,5,5,5,5,5,5,212,221,0
116172,Female,Loyal Customer,26,Personal Travel,Eco,362,1,5,1,1,4,1,4,4,3,4,5,4,4,4,7,3,0
71315,Female,disloyal Customer,34,Business travel,Business,1671,4,4,4,3,1,4,1,1,3,5,3,3,4,1,1,2,0
37686,Male,Loyal Customer,7,Personal Travel,Eco,944,2,1,2,3,4,2,4,4,3,2,3,2,4,4,1,0,0
40050,Female,Loyal Customer,17,Personal Travel,Eco,926,5,4,5,2,4,5,4,4,1,2,2,1,5,4,0,0,1
124230,Male,Loyal Customer,47,Business travel,Business,1916,5,5,5,5,4,4,5,5,5,5,5,3,5,4,2,0,1
111918,Male,Loyal Customer,47,Business travel,Business,3075,4,4,4,4,4,4,4,3,3,4,4,4,3,4,165,162,1
93867,Male,Loyal Customer,35,Business travel,Business,1746,2,2,2,2,3,4,4,4,4,4,4,5,4,5,0,0,1
110047,Female,Loyal Customer,64,Business travel,Business,1984,2,4,4,4,2,2,2,3,1,2,3,2,4,2,152,129,0
35144,Female,Loyal Customer,40,Business travel,Business,2400,4,4,3,4,2,4,2,2,2,2,2,3,2,1,0,0,1
118072,Female,Loyal Customer,56,Business travel,Eco Plus,644,3,1,1,1,4,4,3,3,3,3,3,1,3,4,28,15,0
11823,Male,Loyal Customer,28,Business travel,Business,2680,4,4,4,4,4,5,4,4,5,4,4,4,4,4,1,0,1
87297,Female,Loyal Customer,18,Personal Travel,Eco,577,3,4,3,4,4,3,4,4,5,3,4,3,4,4,0,0,0
72247,Female,Loyal Customer,30,Business travel,Business,2021,4,4,4,4,5,5,5,5,4,4,4,3,5,5,0,0,1
5988,Male,Loyal Customer,44,Business travel,Business,925,1,1,4,1,4,5,5,4,4,4,4,4,4,3,20,22,1
28692,Female,disloyal Customer,23,Business travel,Eco,712,1,1,1,2,2,1,2,2,1,2,3,1,1,2,0,0,0
96606,Female,Loyal Customer,53,Business travel,Business,3640,5,5,5,5,2,5,5,5,5,5,5,4,5,5,0,5,1
77845,Female,Loyal Customer,22,Business travel,Business,3927,5,5,2,5,4,4,4,4,4,2,5,5,4,4,0,0,1
61145,Female,disloyal Customer,30,Business travel,Business,853,3,3,3,4,4,3,4,4,3,5,5,5,4,4,12,9,0
108545,Female,Loyal Customer,42,Personal Travel,Eco,512,4,5,4,3,3,2,3,3,3,4,2,1,3,4,0,0,0
113644,Female,Loyal Customer,8,Personal Travel,Eco,197,2,4,2,3,4,2,4,4,4,3,5,4,4,4,0,1,0
21878,Female,Loyal Customer,20,Business travel,Business,551,1,1,1,1,3,4,3,3,2,3,3,1,2,3,0,0,1
46485,Female,Loyal Customer,71,Business travel,Business,3180,5,5,3,5,4,4,5,5,5,5,5,1,5,3,0,0,1
27722,Female,Loyal Customer,38,Business travel,Eco,1448,3,4,4,4,3,3,3,3,4,2,5,2,2,3,0,0,1
99382,Female,Loyal Customer,49,Business travel,Business,3200,0,0,0,3,2,4,5,3,3,2,2,3,3,4,0,0,1
59360,Male,Loyal Customer,27,Business travel,Business,2486,1,0,0,3,5,0,5,5,4,4,2,1,4,5,0,0,0
59576,Female,disloyal Customer,22,Business travel,Eco,787,1,1,1,3,4,1,3,4,3,3,3,1,3,4,0,0,0
110462,Male,Loyal Customer,48,Personal Travel,Eco,919,1,4,1,2,2,1,2,2,5,5,4,3,4,2,0,0,0
122019,Female,disloyal Customer,22,Business travel,Eco,130,2,4,2,3,2,2,1,2,3,4,3,2,4,2,5,1,0
73020,Male,Loyal Customer,16,Personal Travel,Eco,1096,2,3,2,3,4,2,4,4,3,3,4,3,3,4,0,0,0
30031,Male,Loyal Customer,37,Business travel,Eco,261,5,1,1,1,5,5,5,5,1,3,5,5,4,5,0,10,1
106714,Female,disloyal Customer,22,Business travel,Eco,837,2,3,3,3,1,3,1,1,3,2,4,5,4,1,0,0,0
34585,Female,Loyal Customer,22,Business travel,Business,1617,2,5,5,5,2,2,2,2,2,1,3,4,3,2,78,68,0
103108,Female,Loyal Customer,69,Personal Travel,Eco,546,1,1,1,2,2,2,2,3,3,1,3,4,3,3,13,20,0
105759,Female,disloyal Customer,36,Business travel,Eco,525,1,0,1,3,3,1,3,3,2,5,2,5,4,3,7,3,0
23896,Male,disloyal Customer,27,Business travel,Eco,579,4,4,4,1,3,4,3,3,3,3,2,3,5,3,0,3,1
88975,Male,Loyal Customer,35,Business travel,Business,3526,2,2,2,2,2,2,2,1,3,2,2,2,4,2,178,190,0
7020,Male,Loyal Customer,66,Personal Travel,Eco,436,2,5,2,5,3,2,3,3,4,2,5,3,4,3,0,6,0
64244,Male,disloyal Customer,17,Business travel,Eco,1042,4,4,4,3,4,4,4,4,3,1,4,4,3,4,0,0,0
3015,Male,Loyal Customer,41,Business travel,Business,862,2,2,2,2,5,5,4,5,5,5,5,3,5,3,0,0,1
79195,Male,Loyal Customer,57,Business travel,Business,1990,4,4,3,4,4,4,4,5,5,5,5,5,5,4,0,0,1
77521,Female,Loyal Customer,55,Personal Travel,Eco,1521,1,4,1,4,5,4,3,1,1,1,1,3,1,1,0,0,0
665,Female,Loyal Customer,41,Business travel,Business,229,1,1,1,1,5,5,5,5,5,5,5,4,5,4,0,0,1
15799,Female,disloyal Customer,22,Business travel,Eco,143,2,3,2,3,3,2,3,3,4,3,4,1,3,3,0,0,0
63691,Female,Loyal Customer,45,Business travel,Business,853,5,5,5,5,2,4,5,4,4,4,4,3,4,4,40,8,1
7580,Male,disloyal Customer,26,Business travel,Business,594,5,4,4,2,4,4,4,4,3,3,4,3,4,4,0,0,1
